Run,Alias,Assay Type,AvgSpotLen,BioProject,BioSample,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,Description,diss_oxygen,ENA_CHECKLIST,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,env_biome,env_feature,env_package,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,nitrate,Organism,phosphate,Platform,ReleaseDate,salinity,sample_acc,Sample Name,sample_name,silicate,SRA_accession,SRA Study,temp,title,total_depth_water_col,chlorophyll
ERR833523,jcvi_cn_GS246_0.1,WGS,1677,PRJEB8968,SAMEA3313254,J CRAIG VENTER INSTITUTE,2007-02-23T23:10:00Z,public,"fastq,sra","ena,s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public,ena",1.2,"Water sample taken on 2007-02-23T23:10:00+00:00 from site GS246 (lat:23.22166667\, long:-106.4596667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",4.3,ERC000011,2015-09-05,2018-11-16,ocean biome,harbor,water,ERX913613,Mexico,North America,"Mexico: Gulf of California:Cortezian Marine Ecoregion:Mazatlan harbor\, Mazatlan",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:21Z,public,AB 3730xL Genetic Analyzer,23.22166667 N 106.4596667 W,GS246_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,36,24,0.81,marine metagenome,0.3,CAPILLARY,2015-09-06T00:00:00Z,39.4,ERS689316,SAMEA3313254,ERS689316,2.8,ERS689316,ERP010013,20.7,GS246 0.1µm,10,2.6
ERR833525,jcvi_cn_GS249_0.1,WGS,1503,PRJEB8968,SAMEA3313256,J CRAIG VENTER INSTITUTE,2007-03-21T04:19:00Z,public,"fastq,sra","s3,ncbi,ena,gs","ncbi.public,gs.US,s3.us-east-1,ena",0.15,"Water sample taken on 2007-03-21T04:19:00+00:00 from site GS249 (lat:26.01223333\, long:-111.1046)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µ...",0.05,ERC000011,2015-09-05,2018-11-16,ocean biome,hypersaline pond,water,ERX913615,Mexico,North America,"Mexico:Baja California Sur:Isla Carmen\, Loreto Municipality\, Mexico",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:19Z,2018-03-09T13:28:10Z,public,AB 3730xL Genetic Analyzer,26.01223333 N 111.1046 W,GS249_0.1_sanger_3.0KB,PAIRED,RANDOM,GENOMIC,35,24,1.4,marine metagenome,0,CAPILLARY,2015-09-06T00:00:00Z,154,ERS689318,SAMEA3313256,ERS689318,70,ERS689318,ERP010013,24.4,GS249 0.1µm,0.3,1.7
ERR833526,jcvi_cn_GS250_0.1,WGS,1607,PRJEB8968,SAMEA3313257,J CRAIG VENTER INSTITUTE,2007-03-22T21:05:00+00:00,public,"fastq,sra","s3,ena,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",0.3,"Water sample taken on 2007-03-22T21:05:00+00:00 from site GS250 (lat:24.8935\, long:-110.572)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\, 0....",3.1,ERC000011,2015-09-05,2018-11-16,ocean biome,other: mangrove,water,ERX913616,Mexico,North America,"Mexico:Baja California Sur:Isla San Jose\, La Paz\, Mexico",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:22Z,public,AB 3730xL Genetic Analyzer,24.8935 N 110.572 W,GS250_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,37,25,1.7,marine metagenome,0.55,CAPILLARY,2015-09-06T00:00:00Z,33.3,ERS689319,SAMEA3313257,ERS689319,5.6,ERS689319,ERP010013,22.4,GS250 0.1µm,1.2,0.95
ERR833527,jcvi_cn_GS251_0.1,WGS,1577,PRJEB8968,SAMEA3313258,J CRAIG VENTER INSTITUTE,2007-03-25T19:06:00+00:00,public,"sra,fastq","gs,ncbi,ena,s3","ena,ncbi.public,gs.US,s3.us-east-1",1,"Water sample taken on 2007-03-25T19:06:00+00:00 from site GS251 (lat:24.4403\, long:-110.3619667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",9.6,ERC000011,2015-09-05,2018-11-16,ocean biome,other: tidal pond,water,ERX913617,Mexico,North America,"Mexico:Baja California Sur:Isla Espirito Santo\, La Paz\, Mexico",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:22Z,public,AB 3730xL Genetic Analyzer,24.4403 N 110.3619667 W,GS251_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,35,24,0.21,marine metagenome,0.16,CAPILLARY,2015-09-06T00:00:00Z,34.8,ERS689320,SAMEA3313258,ERS689320,2.6,ERS689320,ERP010013,21.5,GS251 0.1µm,0.91,0.93
ERR833530,jcvi_cn_GS254_0.1,WGS,1575,PRJEB8968,SAMEA3313261,J CRAIG VENTER INSTITUTE,2007-04-04T19:42:00+00:00,public,"sra,fastq","gs,ncbi,s3,ena","ena,ncbi.public,gs.US,s3.us-east-1",1.1,"Water sample taken on 2007-04-04T19:42:00+00:00 from site GS254 (lat:30.5815\, long:-116.6383667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",3.4,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913620,uncalculated,uncalculated,"North Pacific Ocean:Southern California Bight Marine Ecoregion:Off coast\, Baja California Norte\,Mexico",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:22Z,public,AB 3730xL Genetic Analyzer,30.5815 N 116.6383667 W,GS254_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,34,23,0.24,marine metagenome,0.026,CAPILLARY,2015-09-06T00:00:00Z,33.5,ERS689323,SAMEA3313261,ERS689323,1.6,ERS689323,ERP010013,15,GS254 0.1µm,2100,0.54
ERR833539,jcvi_cn_GS262_0.1,WGS,1570,PRJEB8968,SAMEA3313268,J CRAIG VENTER INSTITUTE,2007-07-12T01:46:00+00:00,public,"sra,fastq","gs,ncbi,ena,s3","ena,ncbi.public,gs.US,s3.us-east-1",1,"Water sample taken on 2007-07-12T01:46:00+00:00 from site GS262 (lat:33.15027778\, long:-123.2177778)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",5.6,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913629,uncalculated,uncalculated,North Pacific Ocean:Southern California Bight Marine Ecoregion:Off California coast,J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:23Z,public,AB 3730xL Genetic Analyzer,33.15027778 N 123.2177778 W,GS262_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,34,23,0,marine metagenome,0.31,CAPILLARY,2015-09-06T00:00:00Z,33,ERS689330,SAMEA3313268,ERS689330,2.2,ERS689330,ERP010013,17.4,GS262 0.1µm,4200,0.17
ERR833540,jcvi_cn_GS263_0.1,WGS,1558,PRJEB8968,SAMEA3313269,J CRAIG VENTER INSTITUTE,2007-07-12T13:09:00+00:00,public,"fastq,sra","ena,s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",2,"Water sample taken on 2007-07-12T13:09:00+00:00 from site GS263 (lat:34.7175\, long:-121.5358333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",7,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913630,uncalculated,uncalculated,North Pacific Ocean:Northern California Marine Ecoregion:Near California shore,J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:20Z,2018-03-09T13:29:57Z,public,AB 3730xL Genetic Analyzer,34.7175 N 121.5358333 W,GS263_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,33,23,1.6,marine metagenome,0.49,CAPILLARY,2015-09-06T00:00:00Z,33.7,ERS689331,SAMEA3313269,ERS689331,3.6,ERS689331,ERP010013,15.5,GS263 0.1µm,940,1.9
ERR833543,jcvi_cn_GS264_0.1,WGS,1552,PRJEB8968,SAMEA3313271,J CRAIG VENTER INSTITUTE,2007-07-14T00:05:00+00:00,public,"fastq,sra","gs,ncbi,ena,s3","ena,ncbi.public,s3.us-east-1,gs.US",2,"Water sample taken on 2007-07-14T00:05:00+00:00 from site GS264 (lat:35.08361111\, long:-120.7680556)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",6.4,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913633,uncalculated,uncalculated,"North Pacific Ocean:Northern California Marine Ecoregion:Avila Beach\, San Luis Opispo\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:23Z,public,AB 3730xL Genetic Analyzer,35.08361111 N 120.7680556 W,GS264_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,35,23,5.9,marine metagenome,0.65,CAPILLARY,2015-09-06T00:00:00Z,33.8,ERS689333,SAMEA3313271,ERS689333,8.9,ERS689333,ERP010013,13.7,GS264 0.1µm,71,6.7
ERR833546,jcvi_cn_GS267_0.1,WGS,1552,PRJEB8968,SAMEA3313274,J CRAIG VENTER INSTITUTE,2007-07-23T19:00:00+00:00,public,"fastq,sra","s3,ncbi,ena,gs","ncbi.public,gs.US,s3.us-east-1,ena",5,"Water sample taken on 2007-07-23T19:00:00+00:00 from site GS267 (lat:30.1694\, long:-122.9318)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\, 0...",5.5,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913636,uncalculated,uncalculated,North Pacific Ocean:Open Ocean:Off the California coast along US/Mexico border,J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:23Z,public,AB 3730xL Genetic Analyzer,30.1694 N 122.9318 W,GS267_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,34,23,0.11,marine metagenome,0.28,CAPILLARY,2015-09-06T00:00:00Z,33.1,ERS689336,SAMEA3313274,ERS689336,2,ERS689336,ERP010013,19.6,GS267 0.1µm,3200,0.07
ERR833549,jcvi_cn_GS270_0.1,WGS,1558,PRJEB8968,SAMEA3313277,J CRAIG VENTER INSTITUTE,2007-07-28T01:00:00+00:00,public,"fastq,sra","ena,ncbi,s3,gs","ena,gs.US,s3.us-east-1,ncbi.public",110,"Water sample taken on 2007-07-28T01:00:00+00:00 from site GS270 (lat:29.8585\, long:-123.5994667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",5.6,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913639,uncalculated,uncalculated,North Pacific Ocean:Open Ocean:Off the California coast along US/Mexico border,J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:25Z,public,AB 3730xL Genetic Analyzer,29.8585 N 123.5994667 W,GS270_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,35,23,2,marine metagenome,0.2,CAPILLARY,2015-09-06T00:00:00Z,33.6,ERS689339,SAMEA3313277,ERS689339,2.3,ERS689339,ERP010013,14.8,GS270 0.1µm,4000,0.08
ERR833551,jcvi_cn_GS271_0.1,WGS,1533,PRJEB8968,SAMEA3313279,J CRAIG VENTER INSTITUTE,2007-07-30T20:10:00+00:00,public,"sra,fastq","gs,ncbi,ena,s3","ena,ncbi.public,gs.US,s3.us-east-1",30,"Water sample taken on 2007-07-30T20:10:00+00:00 from site GS271 (lat:32.51216667\, long:-118.2157333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",5.5,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913641,uncalculated,uncalculated,"North Pacific Ocean:Southern California Bight Marine Ecoregion:South of San Clemente Island\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:25Z,public,AB 3730xL Genetic Analyzer,32.51216667 N 118.2157333 W,GS271_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,29,20,4.2,marine metagenome,0.3,CAPILLARY,2015-09-06T00:00:00Z,33.6,ERS689341,SAMEA3313279,ERS689341,1.4,ERS689341,ERP010013,13.1,GS271 0.1µm,1500,0.3
ERR833554,jcvi_cn_GS278_0.1,WGS,1536,PRJEB8968,SAMEA3313282,J CRAIG VENTER INSTITUTE,2007-07-15T16:30:00+00:00,public,"sra,fastq","ncbi,ena,s3,gs","gs.US,s3.us-east-1,ncbi.public,ena",79,"Water sample taken on 2007-07-15T16:30:00+00:00 from site GS278 (lat:34.41216\, long:-126.45516)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\,...",5.7,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913644,uncalculated,uncalculated,"North Pacific Ocean:Northern California Marine Ecoregion:MBARI Station 67-115\, West of Channel Islands\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:25Z,public,AB 3730xL Genetic Analyzer,34.41216 N 126.45516 W,GS278_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,32,23,2,marine metagenome,0.58,CAPILLARY,2015-09-06T00:00:00Z,32.9,ERS689344,SAMEA3313282,ERS689344,4.6,ERS689344,ERP010013,13.5,GS278 0.1µm,4600,0.19
ERR833555,jcvi_cn_GS279_0.1,WGS,1569,PRJEB8968,SAMEA3313283,J CRAIG VENTER INSTITUTE,2007-07-16T22:45:00+00:00,public,"fastq,sra","s3,ena,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",25,"Water sample taken on 2007-07-16T22:45:00+00:00 from site GS279 (lat:35.95915983\, long:-123.84516)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3...",5.7,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913645,uncalculated,uncalculated,"North Pacific Ocean:Northern California Marine Ecoregion:MBARI Station 67-75\, West of Monterey\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:25Z,public,AB 3730xL Genetic Analyzer,35.95915983 N 123.84516 W,GS279_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,6,4,5,marine metagenome,0.77,CAPILLARY,2015-09-06T00:00:00Z,33.5,ERS689345,SAMEA3313283,ERS689345,6.2,ERS689345,ERP010013,13.2,GS279 0.1µm,4500,0.65
ERR833557,jcvi_cn_GS281_0.1,WGS,1565,PRJEB8968,SAMEA3313285,J CRAIG VENTER INSTITUTE,2007-07-18T17:00:00+00:00,public,"sra,fastq","ena,gs,ncbi,s3","ena,gs.US,s3.us-east-1,ncbi.public",40,"Water sample taken on 2007-07-18T17:00:00+00:00 from site GS281 (lat:36.22299983\, long:-122.858)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",5.7,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913647,uncalculated,uncalculated,"North Pacific Ocean:Northern California Marine Ecoregion:MBARI Station MTM4-East\, West of Monterey\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:26Z,public,AB 3730xL Genetic Analyzer,36.22299983 N 122.858 W,GS281_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,7,5,5,marine metagenome,0.77,CAPILLARY,2015-09-06T00:00:00Z,33,ERS689347,SAMEA3313285,ERS689347,6.2,ERS689347,ERP010013,14,GS281 0.1µm,3300,0.36
ERR833561,jcvi_cn_GS285_0.1,WGS,1562,PRJEB8968,SAMEA3313289,J CRAIG VENTER INSTITUTE,2007-10-07T17:00:00+00:00,public,"fastq,sra","ena,s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",5,"Water sample taken on 2007-10-07T17:00:00+00:00 from site GS285 (lat:33.28388889\, long:-129.4186111)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",5.4,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913651,uncalculated,uncalculated,"North Pacific Ocean:Northern California Marine Ecoregion:West of Channel Islands\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:26Z,public,AB 3730xL Genetic Analyzer,33.28388889 N 129.4186111 W,GS285_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,6,4,0.01,marine metagenome,0.37,CAPILLARY,2015-09-06T00:00:00Z,33.3,ERS689351,SAMEA3313289,ERS689351,1.1,ERS689351,ERP010013,18.9,GS285 0.1µm,4000,0.09
ERR833563,jcvi_cn_GS299_0.1,WGS,1628,PRJEB8968,SAMEA3313291,J CRAIG VENTER INSTITUTE,2007-07-08T22:26:00+00:00,public,"fastq,sra","s3,ena,gs,ncbi","ncbi.public,gs.US,s3.us-east-1,ena",1.2,"Water sample taken on 2007-07-08T22:26:00+00:00 from site GS299 (lat:50.07026667\, long:-124.8513)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µ...",6.7,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913653,uncalculated,uncalculated,"North Pacific Ocean:Puget Trough/Georgia Basin Marine Ecoregion:South of Desolation Sound\, BC\, Canada",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:20Z,2018-03-09T13:29:43Z,public,AB 3730xL Genetic Analyzer,50.07026667 N 124.8513 W,GS299_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,36,25,0.072,marine metagenome,0.088,CAPILLARY,2015-09-06T00:00:00Z,32,ERS689353,SAMEA3313291,ERS689353,7.4,ERS689353,ERP010013,17,GS299 0.1µm,470,19
ERR833566,jcvi_cn_GS300_0.1,WGS,1568,PRJEB8968,SAMEA3313294,J CRAIG VENTER INSTITUTE,2007-07-09T20:01:00+00:00,public,"sra,fastq","ena,ncbi,s3,gs","ena,gs.US,s3.us-east-1,ncbi.public",1.2,"Water sample taken on 2007-07-09T20:01:00+00:00 from site GS300 (lat:50.5099\, long:-126.4975333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",3.45,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913656,uncalculated,uncalculated,"North Pacific Ocean:North American Pacific Fijordland Marine Ecoregion:Johnstone Strait\, BC\, Canada",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:27Z,public,AB 3730xL Genetic Analyzer,50.5099 N 126.4975333 W,GS300_0.1_sanger_4.0KB,PAIRED,RANDOM,GENOMIC,35,24,15.3,marine metagenome,1.3,CAPILLARY,2015-09-06T00:00:00Z,32.3,ERS689356,SAMEA3313294,ERS689356,19.7,ERS689356,ERP010013,10.5,GS300 0.1µm,400,7
ERR833571,jcvi_cn_GS302_0.1,WGS,1588,PRJEB8968,SAMEA3313299,J CRAIG VENTER INSTITUTE,2007-07-12T20:02:00+00:00,public,"fastq,sra","ena,s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",1.1,"Water sample taken on 2007-07-12T20:02:00+00:00 from site GS302 (lat:52.4737\, long:-128.4713)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\, 0...",4.9,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913661,uncalculated,uncalculated,"North Pacific Ocean:North American Pacific Fijordland Marine Ecoregion:SE corner of Swindle Island\, Finlayson Channel\, BC\, Canada",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:20Z,2018-03-09T13:29:44Z,public,AB 3730xL Genetic Analyzer,52.4737 N 128.4713 W,GS302_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,35,24,0.065,marine metagenome,0.054,CAPILLARY,2015-09-06T00:00:00Z,32.1,ERS689361,SAMEA3313299,ERS689361,1.2,ERS689361,ERP010013,12.1,GS302 0.1µm,460,7
ERR833578,jcvi_cn_GS306_0.1,WGS,1671,PRJEB8968,SAMEA3313306,J CRAIG VENTER INSTITUTE,2007-07-19T23:40:00+00:00,public,"fastq,sra","ena,s3,gs,ncbi","ena,gs.US,s3.us-east-1,ncbi.public",1,"Water sample taken on 2007-07-19T23:40:00+00:00 from site GS306 (lat:58.21433333\, long:-135.2736667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",7.1,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913668,uncalculated,uncalculated,"North Pacific Ocean:North American Pacific Fijordland Marine Ecoregion:Icy Strait\, AK\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:28Z,public,AB 3730xL Genetic Analyzer,58.21433333 N 135.2736667 W,GS306_0.1_sanger_4.0KB,PAIRED,RANDOM,GENOMIC,38,26,0.055,marine metagenome,0.018,CAPILLARY,2015-09-06T00:00:00Z,31.9,ERS689368,SAMEA3313306,ERS689368,3.2,ERS689368,ERP010013,12,GS306 0.1µm,120,1.2
ERR833590,jcvi_cn_GS312_0.1,WGS,1607,PRJEB8968,SAMEA3313318,J CRAIG VENTER INSTITUTE,2007-08-18T14:05:00+00:00,public,"fastq,sra","s3,ncbi,ena,gs","gs.US,s3.us-east-1,ncbi.public,ena",15,"Water sample taken on 2007-08-18T14:05:00+00:00 from site GS312 (lat:46.17305556\, long:-124.2827778)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",5.8,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913680,uncalculated,uncalculated,"North Pacific Ocean:Oregon\, Washington\, Vancouver Coast and Shelf Marine Ecoregion:Off N Oregon coast\, OR\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:31Z,public,AB 3730xL Genetic Analyzer,46.17305556 N 124.2827778 W,GS312_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,22,15,2.7,marine metagenome,0.62,CAPILLARY,2015-09-06T00:00:00Z,32,ERS689380,SAMEA3313318,ERS689380,10,ERS689380,ERP010013,15,GS312 0.1µm,57,9.3
ERR833592,jcvi_cn_GS320_0.1,WGS,1615,PRJEB8968,SAMEA3313320,J CRAIG VENTER INSTITUTE,2007-08-15T20:35:00+00:00,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,s3.us-east-1,ncbi.public",1.2,"Water sample taken on 2007-08-15T20:35:00+00:00 from site GS320 (lat:47.7147\, long:-122.4723667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",9.7,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913682,uncalculated,uncalculated,"North Pacific Ocean:Puget Trough/Georgia Basin Marine Ecoregion: Puget Sound N of Bainbridge Island\, Seattle\, WA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:31Z,public,AB 3730xL Genetic Analyzer,47.7147 N 122.4723667 W,GS320_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,36,25,20.6,marine metagenome,1.6,CAPILLARY,2015-09-06T00:00:00Z,29.8,ERS689382,SAMEA3313320,ERS689382,27.2,ERS689382,ERP010013,14.5,GS320 0.1µm,210,2.3
ERR833601,jcvi_cn_GS323_0.1,WGS,1595,PRJEB8968,SAMEA3313329,J CRAIG VENTER INSTITUTE,2007-08-24T20:33:00+00:00,public,"fastq,sra","gs,ncbi,s3,ena","ena,gs.US,s3.us-east-1,ncbi.public",1.5,"Water sample taken on 2007-08-24T20:33:00+00:00 from site GS323 (lat:43.18333333\, long:-124.4768)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µ...",7.8,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913691,uncalculated,uncalculated,"North Pacific Ocean:Oregon\, Washington\, Vancouver Coast and Shelf Marine Ecoregion:2mi W of coast\, near Coos Bay\, OR\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:32Z,public,AB 3730xL Genetic Analyzer,43.18333333 N 124.4768 W,GS323_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,35,24,16.2,marine metagenome,1.3,CAPILLARY,2015-09-06T00:00:00Z,34.4,ERS689391,SAMEA3313329,ERS689391,16.2,ERS689391,ERP010013,10.5,GS323 0.1µm,25,8.3
ERR833604,jcvi_cn_GS324_0.1,WGS,1604,PRJEB8968,SAMEA3313332,J CRAIG VENTER INSTITUTE,2007-08-25T21:11:00+00:00,public,"fastq,sra","gs,ncbi,s3,ena","ena,gs.US,s3.us-east-1,ncbi.public",1.2,"Water sample taken on 2007-08-25T21:11:00+00:00 from site GS324 (lat:39.90866667\, long:-124.3586667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",6.7,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913694,uncalculated,uncalculated,"North Pacific Ocean:Oregon\, Washington\, Vancouver Coast and Shelf Marine Ecoregion:Punta Gorda Tolo Bank\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:19Z,2018-03-09T13:28:10Z,public,AB 3730xL Genetic Analyzer,39.90866667 N 124.3586667 W,GS324_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,35,24,9.2,marine metagenome,0.58,CAPILLARY,2015-09-06T00:00:00Z,34.1,ERS689394,SAMEA3313332,ERS689394,8.6,ERS689394,ERP010013,12.1,GS324 0.1µm,1200,1.4
